Layer,Name,GEOID,Population,INC_2019-2023,PCT-W_2019-2023,SNP_2019-2023
Census tract,Tract 7504,17031750400,2909,108788,56.78524374176548,9.289617486338798
Census tract,Tract 7505,17031750500,5618,68615,24.52795261014439,19.29292929292929
Census tract,Tract 7506,17031750600,3420,58494,1.2841530054644807,26.580226904376016
Census tract,Tract 7608.01,17031760801,4403,75625,54.91786656,11.52860802732707
Census tract,Tract 7608.02,17031760802,2374,93312.99999999999,80.57040998217468,4.619332763045338
Census tract,Tract 7608.03,17031760803,6394,68276,60.654743861776296,8.807769591426657
Census tract,Tract 7705,17031770500,4632,59910.99999999999,8.333333333333332,24.720068906115415
Census tract,Tract 7706.02,17031770602,4762,85912.99999999999,32.659019812304486,17.52109020116807
Census tract,Tract 7707,17031770700,2537,68144.99999999999,60.709812108559504,3.658536585365854
Census tract,Tract 7708,17031770800,5661,79750,64.22601136743565,14.635364635364636
Census tract,Tract 7709.01,17031770901,5245,95312.99999999999,78.02798426,2.272727272727273
Census tract,Tract 7709.02,17031770902,3732,74318,78.77297437224955,12.010113780025284
Census tract,Tract 8104,17031810400,5409,148749.99999999997,90.58327477160928,2.2639691714836223
Census tract,Tract 8105.01,17031810501,5293,88193.99999999999,80.88723861637679,5.751765893037336
Census tract,Tract 8105.02,17031810502,5355,82037,70.84244156717673,14.107485604606524
Census tract,Tract 8106,17031810600,4949,80676.99999999999,57.46982937994174,6.795077581594436
Census tract,Tract 8233.04,17031823304,5872,51039.99999999999,52.88393489030432,11.32295719844358
Census tract,Tract 8305,17031830500,4410,65794.99999999999,0.5401026194977046,12.102473498233216
Census tract,Tract 8306,17031830600,4935,64260.99999999999,45.55250369744349,15.40590405904059
Census tract,Tract 8307,17031830700,4006,67462,43.43261719,16.603595080416273
Census tract,Tract 8308,17031830800,2405,85819,70.30375699440448,9.349336702463676
Census tract,Tract 8309,17031830900,3076,138091.99999999997,65.07882111034955,5.712109672505712
Census tract,Tract 8310,17031831000,2633,199886,83.00395256916995,0
Census tract,Tract 8311,17031831100,6697,97639.99999999999,42.32571763327475,8.845470692717585
Census tract,Tract 8312,17031831200,4832,61249.99999999999,6.098346575048314,20.933246921581336
Census tract,Tract 8313,17031831300,1251,45582.99999999999,0.4850444624090542,49.35064935064935
Census tract,Tract 8314,17031831400,2820,33516,16.709429121231558,29.974380871050386
Census tract,Tract 8315,17031831500,4421,78682,28.456453003736705,22.943396226415093
Census tract,Tract 8316,17031831600,7745,59534.99999999999,26.05076987099459,19.138198757763973
Census tract,Tract 8317,17031831700,2237,47231.99999999999,47.535545023696685,22.73190621814475
Census tract,Tract 8318,17031831800,5868,84356.99999999999,35.75878064943671,11.154598825831702
Census tract,Tract 8319,17031831900,3040,131567,80.27139874739039,3.623693379790941
Census tract,Tract 8320,17031832000,2062,146943.99999999997,81.31801693,4.083665338645418
Census tract,Tract 8321,17031832100,3410,84875,51.300813008130085,12.170706006322444
Census tract,Tract 8322,17031832200,3289,152902,69.35534101526004,2.8656716417910446
Census tract,Tract 8323,17031832300,2054,131212,69.50255695,0.5235602094240838
Census tract,Tract 8324,17031832400,3601,127999.99999999999,58.214285714285715,8.445190156599553
Census tract,Tract 8325,17031832500,3334,148970.99999999997,78.50719424460432,9.864864864864863
Census tract,Tract 8326,17031832600,4147,211323.99999999997,85.00117730162468,0.6343713956170703
Census tract,Tract 8329,17031832900,1995,80951,48.24732229795521,3.307888040712468
Census tract,Tract 8330,17031833000,5637,169489,77.11881386495692,12.226338834624451
Census tract,Tract 8331,17031833100,9493,168124.99999999997,61.56955203772314,4.255319149
Census tract,Tract 8333,17031833300,2912,90806,37.83290769792046,3.027950310559006
Census tract,Tract 8339,17031833900,2333,40694,1.7836370686312524,45.72538860103627
Census tract,Tract 8340,17031834000,3609,41225,0,44.28341384863124
Census tract,Tract 8342,17031834200,4693,63522.99999999999,0.1120448179271708,27.93321299638989
Census tract,Tract 8343,17031834300,6240,52424.99999999999,0.03192848,29.210423959548816
Census tract,Tract 8344,17031834400,3765,40587.99999999999,10.084848484848486,22.34809475
Census tract,Tract 8345,17031834500,1765,53958,3.1133250311332503,46.75090252707581
Census tract,Tract 8346,17031834600,2357,24835.999999999996,1.049317943336831,60.68376068376068
Census tract,Tract 8347,17031834700,1759,36999.99999999999,0.7462686567164178,38.27160494
Census tract,Tract 8348,17031834800,1753,21635.999999999996,1.1682242990654206,57.32394366197183
Census tract,Tract 8349,17031834900,1952,20085.999999999996,0.534759358,61.35593220338983
Census tract,Tract 8350,17031835000,6398,41906.99999999999,0.8013640238704177,26.31038027
Census tract,Tract 8351,17031835100,5585,46413.99999999999,4.093959731543624,39.166666666666664
Census tract,Tract 8352,17031835200,2038,79000,15.439856373429084,25.147058823529413
Census tract,Tract 8355,17031835500,1584,20669,2.245789145352464,68.57962697274031
Census tract,Tract 8356,17031835600,898,14073.999999999998,0,73.95498392282958
Census tract,Tract 8358,17031835800,1698,84500,0.1911132345914954,18.231441048034934
Census tract,Tract 8360,17031836000,2338,79485,4.116575591985428,42.31103388
Census tract,Tract 8361,17031836100,1893,19644.999999999996,0.4054738976178408,45.14877102199224
Census tract,Tract 8362,17031836200,2178,,52.162584679520585,17.647058823529413
Census tract,Tract 8363,17031836300,1492,50729,23.14990512333966,14.65149359886202
Census tract,Tract 8364,17031836400,3621,27011.999999999996,4.691837867851194,41.80238870792617
Census tract,Tract 8365,17031836500,1527,,15.10840108401084,46.11398964
Census tract,Tract 8366,17031836600,2929,84667,31.39171227521501,18.994413407821227
Census tract,Tract 8367,17031836700,2481,47438.99999999999,0.9056603773584906,41.84261036
Census tract,Tract 8368,17031836800,2645,22642,4.556259904912837,72.76190476190476
Census tract,Tract 8369,17031836900,1439,43332.99999999999,2.011622708985248,42.23602484
Census tract,Tract 8370,17031837000,2042,43951,7.819103972950127,40.511727078891255
Census tract,Tract 8371,17031837100,1652,61350.99999999999,17.595108695652172,23.44632768361582
Census tract,Tract 8373,17031837300,2489,22197,2.924901185770751,39.01918976545842
Census tract,Tract 8374,17031837400,1990,45234,11.550308008213554,36.27075351213283
Census tract,Tract 8378,17031837800,2837,34688,19.55153422501967,26.18862042088854
Census tract,Tract 8380,17031838000,2651,,17.58490566037736,61.07290233837689
Census tract,Tract 8381,17031838100,1821,,37.37437185929649,32.82511210762332
Census tract,Tract 8382,17031838200,1675,105667,30.202898550724637,11.229946524064172
Census tract,Tract 8383,17031838300,2580,104968,56.56666666666666,16.18705035971223
Census tract,Tract 8386,17031838600,1518,14700.999999999998,2.4691358024691357,72.75747508305648
Census tract,Tract 8387,17031838700,4132,24073.999999999996,6.022144207399406,51.81986428130784
Census tract,Tract 8388,17031838800,3102,24432,1.8716577540106951,48.52125693160813
Census tract,Tract 8390,17031839000,10435,95565,51.562348843958596,7.1273291925465845
Census tract,Tract 8391,17031839100,8234,139943,42.15796720490675,0.5616763879887665
Census tract,Tract 8392,17031839200,2749,39132.99999999999,14.592274678111588,18.361955085865254
Census tract,Tract 8395,17031839500,1590,55624.99999999999,13.559322033898304,33.84813384813385
Census tract,Tract 8396,17031839600,1729,68880,8.393285371702639,32.92433537832311
Census tract,Tract 8397,17031839700,4545,90149,37.46355685131195,9.2125579
Census tract,Tract 8398,17031839800,2686,79642.99999999999,45.5984556,8.714788732394366
Census tract,Tract 8399,17031839900,4431,89712,46.492805755395686,7.868852459016394
Census tract,Tract 8400,17031840000,3001,87730.99999999999,34.644766997708174,12.852969814995133
Census tract,Tract 8401,17031840100,3029,66981,23.98576512455516,8.122270742
Census tract,Tract 8402,17031840200,2497,51770.99999999999,17.470427661510467,16.144018583042975
Census tract,Tract 8403,17031840300,4196,74721.99999999999,15.550174872208771,19.93911719939117
Census tract,Tract 8404,17031840400,3369,77768,5.338753387533876,22.24039247751431
Census tract,Tract 8407,17031840700,3900,106249.99999999999,20.38702643772145,18.872357086922477
Census tract,Tract 8408,17031840800,3332,47572,1.1005808621216755,27.510460251046027
Census tract,Tract 8410,17031841000,1136,105625,33.562231759656655,19.85185185185185
Census tract,Tract 8411,17031841100,7356,43527,8.823913327241874,30.35230352303523
Census tract,Tract 8412,17031841200,4873,62818.99999999999,13.618246235606732,30.62360801781737
Census tract,Tract 8413,17031841300,4173,69327,23.95958624007698,7.927461139896373
Census tract,Tract 8415,17031841500,2904,24706,3.3274179236912156,55.59440559440559
Census tract,Tract 8417,17031841700,1509,45854,11.924342105263158,32.78688524590164
Census tract,Tract 8418,17031841800,2404,50963.99999999999,1.862278042442616,26.733780760626395
Census tract,Tract 8419,17031841900,6500,136955,39.77290900367824,1.138406231276213
Census tract,Tract 8420,17031842000,2590,135341,27.566607460035524,7.349081364829396
Census tract,Tract 8421,17031842100,6650,60741,5.008813160987073,25.572519083969464
Census tract,Tract 8422,17031842200,4212,95174,64.50812896114631,8.679854662898666
Census tract,Tract 8423,17031842300,3529,173082,61.03934233705226,1.1986301369863013
Census tract,Tract 8424,17031842400,3041,100869.99999999999,0,10.801144492131616
Census tract,Tract 8425,17031842500,2644,36954.99999999999,0,67.15634837355718
Census tract,Tract 8426,17031842600,4245,91666.99999999999,36.97405711794201,13.765432098765432
Census tract,Tract 8428,17031842800,7637,56667,6.935057302380253,22.484134179510427
Census tract,Tract 8429,17031842900,2480,21521,20.722433460076044,36.97089947089947
Census tract,Tract 8430,17031843000,2880,21726,9.694501018,55.38869258
Census tract,Tract 8431,17031843100,1747,61648,9.456740442655937,36.94390715667311
Census tract,Tract 8432,17031843200,2422,70525,32.66072267,12.614445574771109
Census tract,Tract 8433,17031843300,1572,65278,7.995003123048095,40.144230769230774
Census tract,Tract 8434,17031843400,1524,43021,0,27.57894736842105
Census tract,Tract 8435,17031843500,6030,55832.99999999999,10.826446280991735,25.26315789473684
Census tract,Tract 8436,17031843600,3089,71359,4.086302713305002,25.16175413371675
Census tract,Tract 8437,17031843700,2544,134000,67.87064258714825,10.64453125
Census tract,Tract 8438,17031843800,2000,57884.99999999999,26.186906546726636,25.403225806451612
Census tract,Tract 8439,17031843900,3666,47759.99999999999,11.03661681,35.940409683426445
Census tract,Tract 8446,17031844600,1776,56847.99999999999,5.013192612137203,47.23854289071681
Census tract,Tract 8447,17031844700,2342,69583,1.7313746065057714,36.01756954612006
Census tract,Tract 8400,17043840000,2835,81931.99999999999,29.06666666666667,16.433941997851772
Census tract,Tract 8408.01,17043840801,2621,80732.99999999999,47.06577392674281,13.85099685204617
